Keysight E1733A String Table
German

[3130],Data not available,Daten nicht verfügbar
[3131],Select to enable user defined target position for the second axis,Auswählen um benutzerdefinierte Zielposition für die zweite Achse zu aktivieren
[3132],Enter X-axis scale,Eingabe X-Achse Maßstab
[3133],Enter Y-axis scale,Eingabe Y-Achse Maßstab
[3134],Enter Z-axis scale,Eingabe Z-Achse Maßstab
[3135],Calculated angle Alpha value,Errechneter Winkel Alpha Wert
[3136],Calculated angle Beta value,Errechneter Winkel Beta Wert
[3137],Calculated diagonal length,Errechnete diagonale Länge
[3138],Enter sampling time interval,Eingabe des Intervalls der Abtastdauer
[3139],Start sampling when the object passes the designated position (both directions),Start der Aufnahme wenn das Objekt die vorgesehene Position passiert (beide Richtungen)
[3140],Select to enable sampling mode,Auswählen um Abtastmethode zu aktivieren
[3141],Advanced setup,Erweitertes Setup
[3142],Stop sampling when the target passes the designated position (both direction),Stopp der Aufnahme wenn das Objekt die vorgesehene Position passiert (beide Richtungen)
[3143],Enter total sampling points,Eingabe aller Aufnahmepunkte
[3144],Enter total sampling time,Eingabe insgesamter Aufnahmezeit
[3145],Stop sampling when data is lost,Stopp der Aufnahme wenn Daten verloren sind
[3146],Stop sampling when error occurs,Stopp der Aufnahme wenn Fehler auftreten
[3147],Select the mode of stop sampling,Auswählen der Methode zum Stoppen der Aufnahme
[3148],Enter the value of the cover factor,Eingabe des Wertes für den Deckungsfaktor
[3149],Select the calculation method of the flatness,Auswählen der Berechnungsmethode der Ebenheit
[3150],Select the name of the printer,Name des Druckers auswählen
[3151],Enter the number of the copies to be printed,Eingabe der Anzahl der auszudruckenden Kopien
[3152],Select the orientation of the print,Auswahl der Orientierung des Ausdrucks
[3153],Select the content of the print,Auswahl des Inhalts des Ausdrucks
[3154],Select the display mode of the environmental parameters,Auswahl des Anzeigemodus der Umgebungsparameter
[3155],Display data in the graph,Anzeige der Daten in der Grafik
[3156],Graphical analysis options,Optionen zu grafischen Analyse
[3157],Data analysis options,Optionen zur Datenanalyse
[3158],Select to display the slope of the fitting line,Auswählen um die Neigung der Fittinglinie anzuzeigen
[3159],Select measurement standard,Auswahl des Messstandards
[3160],Unselect to cancel the modification for the standard,Deselektieren um die Modifikatin für den Standard abzubrechen
[3161],Enter the name of the operator for the operation,Name des Bedieners für den Betrieb eingeben
[3162],Enter the location of the measurement,Eingabe des Standorts der Messung
[3163],Enter the name of the machine,Eingabe des Maschinennamens
[3164],Enter the type of the machine,Eingabe des Maschinentyps
[3165],Enter the serial number of the machine,Seriennummer der Maschine eingeben
[3166],Enter the model number of the machine,Modellnummer der Maschine eingeben
[3167],Enter the property number of the machine,Inventarnummer der Maschine eingeben
[3168],Enter the calibration date,Eingabe des Kalibrierdatums
[3169],The file name for the saved settings,Dateiname für die gespeicherten Einstellungen
[3170],Enter other notes to be saved,Eingabe anderer Notizen zum Speichern
[3171],Enter the type of the device to be measured,Eingabe des zu vermessenden Gerätetyps 
[3172],Enter the compensation method for the device to be measured,Eingabe der Kompensationsmethode für das zu vermessende Gerät
[3173],Enter the feed speed for the measurement,Eingabe der Vorschubgeschwindigkeit für die Messung
[3174],Enter the dwell time for the object at each position,Eingabe der Verweilzeit für das Objekt an jeder Position
[3175],Enter the thermal coefficient of the device to be measured,Eingabe des Ausdehnungskoeffizienten des zu vermessenden Geräts
[3176],Select if NDE correction is used,Auswählen ob NDE Korrektur benutzt wird
[3177],Enter the name and serial number of the instrument used for the measurement,Eingabe des Namens und der Seriennummer des zur Vermessung genutzten Instruments
[3178],Enter the locations of the axes not used in the calibration,Eingabe der Standorte der Achsen die nicht zur Kalibrierung genutzt werden
[3179],Enter the reference bias of the tool in X direction,Eingabe des Bezugspunkts des Werkzeugs in X Richtung
[3180],Enter the reference bias of the device in X direction,Eingabe des Bezugspunkts des Geräts in X Richtung
[3181],Enter the reference bias of the tool in Y direction,Eingabe des Bezugspunkts des Werkzeugs in Y Richtung
[3182],Enter the reference bias of the tool in Y direction,Eingabe des Bezugspunkts des Werkzeugs in Y Richtung
[3183],Enter the reference bias of the device in Y direction,Eingabe des Bezugspunkts des Geräts in Y Richtung
[3184],Enter the reference bias of the device in Y direction,Eingabe des Bezugspunkts des Geräts in Y Richtung
[3185],Enter the coordinate of the material sensor 1,Eingabe der Koordinaten des Materialsensor1
[3186],Enter the coordinate of the material sensor 2,Eingabe der Koordinaten des Materialsensor2
[3187],Enter the coordinate of the air sensor,Eingabe der Koordinaten des Luftsensors
[3188],Enter the coordinate of the material sensor 3,Eingabe der Koordinaten des Materialsensor3
[3189],The update time of the sensor data in the compensation program,Die Updatezeit der Sensordaten im Kompensationsprogramm
[3190],Enter the maximum difference between the environmental temperature and 20 degree C during the measurement,Eingabe der maximalen Differenz zwischen der Umgebungstemperatur und 20 Grad Celsius während der Messung
[3191],Enter the maximum error of the material sensors used during the measurement,Eingabe des maximalen Fehlers des benutzten Materialsensors während der Messung
[3192],The maximum length of the measurement,Die maximale Länge der Messung
[3193],The error range of the instruments used in the measurement,Der Fehlerbereich der benutzten Instrumente der Messung
[3194],Enter the estimated error from the optic alignment in the measurement,Eingabe des geschätzten Ausrichtungsfehlers der Optik
[3195],Enter the uncertainty of the expansion coefficient in the measurement,Eingabe der Unsicherheit des Ausdehnungskoeffizienten
[3196],Enter the estimated error from the change of the environmental parameters in the measurement,Eingabe des geschätzten Fehlers vom Wechsel der Umgebungsparameter bei der Messung
[3197],Select if the instruments used in the measurement are calibrated,Auswählen wenn die benutzten Instrumente dieser Vermessung kalibriert sind
[3198],Select the serial number of the E1735A for the second axis,Wählen der Seriennummer des E1735A für die zweite Achse
[3199],Select the serial number of the E1736A for the second axis,Wählen der Seriennummer des E1736A für die zweite Achse
[3200],Select the serial number of the E1735A for the first axis,Wählen der Seriennummer des E1735A für die erste Achse
[3201],Select the serial number of the E1736A for the first axis,Wählen der Seriennummer des E1736A für die erste Achse
[3202],Display help information when the mouse cursor moves over an item,
[3203],Leave extra margin on selected side of paper,

[4001],Click to start linear measurement |Calibrate the accuracy of a linear guide,Klicken um die Positionsmessung zu starten | Kalibrieren der Genauigkeit der Linearführung
[4002],Click to start rotary measurement |Calibrate the accuracy of a rotary stage,Klicken um die Rundtischmessung zu starten | Kalibrieren der Genauigkeit des Rundtisch
[4003],Click to start angular measurement |Measure pitch or yaw along a linear path,Klicken um die Winkelmessung zu starten | Messung von Nicken und Gieren entlang einem linearen Pfad
[4004],Click to start way straightness measurement |Use angular optics to make straightness measurements at multiple points along a machine part such as a milling machine way.,Klicken um die Weggeradheitsmessung zu starten | Winkeloptik benutzen um Geradheitsmessungen an mehreren Punkten entlang eines Maschinenteils zu machen wie bei Fräsmaschine
[4005],Click to start time base linear measurement |Measure linear displacement over time,Klicken um die zeitbasierte Positionsmessung zu starten | Messung von Positionsabweichungen über die Zeit
[4006],Click to start straightness measurement |Use straightness optics to determine if a machine’s moveable part is moving along a straight path,Klicken um die Geradheitsmessung zu starten | Geradheitsoptik benutzen um zu bestimmen ob sich das bewegliche Teil der Maschine auf einem geraden Pfad bewegt
[4007],"Click to start diagonal measurement |Use for volumetric analysis, as described in ANSI standard B5.54","Klicken um die Diagonalmessung zu starten | Für Maßanalyse benutzen, wie beschrieben in ANSI standard B5.54"
[4008],"Click to start squareness measurement |Use to determine if two machine axes are oriented, and move, perpendicular to each other",Klicken um die Rechtwinkligkeitsmessung zu starten | Benutzen um herauszufinden ob zwei Maschinenachsen ausgerichtet sind und sich rechtwinklig zueinander bewegen
[4009],Click to start the parallelism measurement |Use to determine if two machine axes move parallel to each other,Klicken um die Parallelitätsmessung zu starten | Benutzen um herauszufinden ob sich zwei Maschinenachsen parallel zueinander bewegen
[4010],Click to start the flatness measurement |Measure the flatness error of a surface plate,Klicken um die Ebenheitsmessung zu starten | Messung des Ebenheitsfehlers auf einer Planscheibe
[4011],Click to start dual axis measurement |Calibrate the linear position accuracy of two linear guide synchronously,Klicken um die Dualachsenmessung zu starten | Kalibrieren der linearen Positionsgenauigkeit von zwei Linearführungen gleichzeitig
[4012],Click to start time base angular measurement |Measure angle value over time,Klicken um die zeitbasierte Winkelmessung zu starten | Messung der Winkelwerte über die Zeit
[4013],Click to start time base straightness measurement |Measurement straightness value over time,Klicken um die zeitbasierte Geradheitsmessung zu starten | Messung der Geradheitswerte über die Zeit
[4014],Setup basic options,Konfiguration der Grundeinstellungen
[4015],Open the help file,Öffnen der Hilfe-Datei
[4016],Exit the program,Programm schließen
[4017],Open an existing file |Start or review a measurement using saved data,Öffnen einer existierenden Datei |Start oder Rückblick einer Messung mittels gespeicherten Daten
[4018],Display one less decimal place,Eine Dezimalstelle weniger anzeigen
[4019],Display one more decimal place,Eine Dezimalstelle mehr anzeigen
[4020],Change the sign of upper display number,Änderung des Symbols der oberen Displaynummer
[4021],Change the sign of lower display number,Änderung des Symbols der unteren Displaynummer
[4022],The status of the measurement module of second axis |Click to enter hardware setup menu,Status des Messmoduls der zweiten Achse | Klicken um das Hardware Einstellungsmenü zu starten
[4023],The software is running in demo mode |Click to enter hardware setup menu,Die Software läuft im Demo-Modus | Klicken um das Hardware Einstellungsmenü zu starten
[4024],The status of the laser head |Click to enter the hardware setup menu,Status des Laserkopfes | Klicken um das Hardware Einstellungsmenü zu starten
[4025],The status of the second laser head |Click to enter the hardware setup menu,Status des zweiten Laserkopfes | Klicken um das Hardware Einstellungsmenü zu starten
[4026],The status of the single axis measurement module |Click to enter the hardware setup menu,Status des Einzelachs-Messmoduls | Klicken um das Hardware Einstellungsmenü zu starten
[4027],The status of the sensor interface card |Click to enter the hardware setup menu,Status der Sensor-Interface-Karte | Klicken um das Hardware Einstellungsmenü zu starten
[4028],The communication status of the single axis measurement module |Click to enter the hardware setup menu,Kommunikationsstatus des Einzelachs-Messmoduls | Klicken um das Hardware Einstellungsmenü zu starten
[4029],Display the line correspond to the number on the right side as the first line,Anzeige der Linie entsprechend der Nummer auf der rechten Seite wie die erste Linie
[4030],Select the program to use for the download operation,Starten der Setup-Datei der Download-Operation
[4031],Run the selected download program,Starten benutzerdefinierter Download-Operation
[4032],Increase font size,Schriftgröße erhöhen
[4033],Decrease font size,Schriftgröße verringern
[4034],Display the graph symmetrically,Grafik symmetrisch anzeigen
[4035],Display the graph,Grafik anzeigen
[4036],"Enlarge the designated area |Press left button of the mouse, drag the pointer, and release the button","Vergrößern des vorgesehenen Gebiets | Linke Maustaste drücken, Mauspfeil ziehen und Maustaste loslassen"
[4037],Zoom in,Vergrößern
[4038],Zoom out,Verkleinern
[4039],Copy the current data or graph to the clipboard,Kopie der momentanen Daten oder Grafiken in die Zwischenablage
[4040],The status of the measurement,Status der Messung
[4041],The progress of the measurement,Fortschritt der Messung
[4042],Compensation table |Double click to enlarge or reduce,Kompensationstabelle | Doppelklicken um zu vergrößern oder verkleinern
[4043],Machine information |Double click to enter machine information menu,Maschineninformationen | Doppelklicken um Maschineninformationsmenü zu starten
[4044],Measurement setup |Double click to  enter measurement setup interface,Messeinstellungen | Doppelklicken um Interface der Messeinstellungen zu starten
[4045],Measurement results |Double click to enter the data analysis menu,Messergebnisse | Doppelklicken um das Datenanalysemenü zu starten
[4046],Save measurement settings or data,Speichern der Messeinstellungen oder -daten
[4047],Print measurement results or report,Drucken der Messresultate oder -protokolle
[4048],Start or continue the measurement,Sarten oder Fortfahren der Messung
[4049],Record measurement data manually,Manuelle Aufzeichnung der Messdaten
[4050],Pause the measurement,Unterbrechung der Messung
[4051],Display help information,Anzeige von Hilfe-Informationen
[4052],Stop the measurement,Stopp der Messung
[4053],Erase the measurement data,Löschen der Messdaten
[4054],"Reset laser data, erase error mark","Zurückstellen der Laserdaten, löschen der Fehlermarke"
[4055],"Input measurement settings, measurement data or machine information","Eingeben der Messeinstellungen, Messdaten oder Maschineninformationen"
[4056],Set up parameters,Parameter konfigurieren
[4057],Hardware information of the connected equipment,Hardwareinformationen der verbundenen Geräte
[4058],The information of the connection and distribution of the sensors,Informationen zur Verbindung und Verteilung der Sensoren
[4059],The list of the target positions,Liste der Zielpositionen
[4060],The list of the target positions of the second axis,Liste der Zielpositionen der zweiten Achse
